case,cost,type,skin,rarity,wear,ST,price,min_val,max_val,odds,site,update,return,return_p
Spookz Case,3.0,Five-SeveN,Retrobution,4,fn,0,3.14,87244,90551,3.308,https://skin.club/en/cases/open/pumkin-ter,7 days ago,0.14000000000000012,4.666666666666657
Spookz Case,3.0,Five-SeveN,Retrobution,4,mw,0,1.87,73729,79299,5.571,https://skin.club/en/cases/open/pumkin-ter,7 days ago,-1.13,-37.66666666666666
Spookz Case,3.0,MP9,Airlock,5,mw,0,4.68,90552,92910,2.359,https://skin.club/en/cases/open/pumkin-ter,7 days ago,1.6799999999999997,55.99999999999997
Spookz Case,3.0,AUG,Arctic Wolf,4,mw,0,3.01,83530,87243,3.714,https://skin.club/en/cases/open/pumkin-ter,7 days ago,0.009999999999999787,0.3333333333333144
Spookz Case,3.0,AUG,Arctic Wolf,4,ft,0,1.59,67267,73728,6.462,https://skin.club/en/cases/open/pumkin-ter,7 days ago,-1.41,-47.0
Spookz Case,3.0,Galil AR,Kami,3,mw,0,2.82,79300,83529,4.23,https://skin.club/en/cases/open/pumkin-ter,7 days ago,-0.18000000000000016,-6.0
Spookz Case,3.0,Glock-18,Clear Polymer,3,fn,0,1.07,24290,34559,10.27,https://skin.club/en/cases/open/pumkin-ter,7 days ago,-1.93,-64.33333333333333
Spookz Case,3.0,Glock-18,Clear Polymer,3,mw,1,1.45,43760,52269,8.51,https://skin.club/en/cases/open/pumkin-ter,7 days ago,-1.55,-51.666666666666664
Spookz Case,3.0,P250,Franklin,5,fn,0,1.55,60164,67266,7.103,https://skin.club/en/cases/open/pumkin-ter,7 days ago,-1.45,-48.33333333333333
Spookz Case,3.0,P250,Franklin,5,mw,0,0.83,12776,24289,11.514,https://skin.club/en/cases/open/pumkin-ter,7 days ago,-2.17,-72.33333333333333
Spookz Case,3.0,UMP-45,Arctic Wolf,4,mw,0,0.67,1,12775,12.775,https://skin.club/en/cases/open/pumkin-ter,7 days ago,-2.33,-77.66666666666666
Spookz Case,3.0,UMP-45,Arctic Wolf,4,mw,1,1.45,52270,60163,7.894,https://skin.club/en/cases/open/pumkin-ter,7 days ago,-1.55,-51.666666666666664
Spookz Case,3.0,P250,Re.built,3,fn,1,1.34,34560,43759,9.2,https://skin.club/en/cases/open/pumkin-ter,7 days ago,-1.66,-55.33333333333333
Salem Case,8.0,Desert Eagle,Blaze,4,fn,0,641.13,99979,100000,0.022,https://skin.club/en/cases/open/salem,7 days ago,633.13,7914.125
Salem Case,8.0,★ Bowie Knife,Lore,7,fn,0,531.83,99948,99978,0.031,https://skin.club/en/cases/open/salem,7 days ago,523.83,6547.875000000001
Salem Case,8.0,★ Flip Knife,Tiger Tooth,7,fn,0,440.74,99908,99947,0.04,https://skin.club/en/cases/open/salem,7 days ago,432.74,5409.25
Salem Case,8.0,SSG 08,Death Strike,5,ft,0,349.46,99854,99907,0.054,https://skin.club/en/cases/open/salem,7 days ago,341.46,4268.25
Salem Case,8.0,★ Sport Gloves,Bronze Morph,7,mw,0,254.24,99775,99853,0.079,https://skin.club/en/cases/open/salem,7 days ago,246.24,3078.0
Salem Case,8.0,★ Falchion Knife,Lore,7,ft,0,227.66,99686,99774,0.089,https://skin.club/en/cases/open/salem,7 days ago,219.66,2745.75
Salem Case,8.0,AK-47,Asiimov,6,fn,0,197.31,99582,99685,0.104,https://skin.club/en/cases/open/salem,7 days ago,189.31,2366.375
Salem Case,8.0,AWP,Asiimov,6,ft,0,169.69,99459,99581,0.123,https://skin.club/en/cases/open/salem,7 days ago,161.69,2021.125
Salem Case,8.0,M4A1-S,Golden Coil,6,fn,0,148.84,99317,99458,0.142,https://skin.club/en/cases/open/salem,7 days ago,140.84,1760.5
Salem Case,8.0,AWP,Wildfire,6,fn,0,136.06,99161,99316,0.156,https://skin.club/en/cases/open/salem,7 days ago,128.06,1600.75
Salem Case,8.0,M4A4,The Coalition,6,mw,0,76.53,98871,99160,0.29,https://skin.club/en/cases/open/salem,7 days ago,68.53,856.625
Salem Case,8.0,USP-S,Orion,5,ft,0,47.29,98381,98870,0.49,https://skin.club/en/cases/open/salem,7 days ago,39.29,491.125
Salem Case,8.0,AK-47,The Empress,6,ft,0,32.55,97630,98380,0.751,https://skin.club/en/cases/open/salem,7 days ago,24.549999999999997,306.87499999999994
Salem Case,8.0,Glock-18,Bullet Queen,6,mw,0,14.73,94288,96369,2.082,https://skin.club/en/cases/open/salem,7 days ago,6.73,84.125
Salem Case,8.0,Glock-18,Bullet Queen,6,ft,0,6.73,77868,85394,7.527,https://skin.club/en/cases/open/salem,7 days ago,-1.2699999999999996,-15.875
Salem Case,8.0,MAC-10,Stalker,6,mw,0,21.31,96370,97629,1.26,https://skin.club/en/cases/open/salem,7 days ago,13.309999999999999,166.375
Salem Case,8.0,SSG 08,Dragonfire,6,ft,0,11.17,91004,94287,3.284,https://skin.club/en/cases/open/salem,7 days ago,3.17,39.625
Salem Case,8.0,MP7,Abyssal Apparition,5,mw,0,3.87,44437,57082,12.646,https://skin.club/en/cases/open/salem,7 days ago,-4.13,-51.625
Salem Case,8.0,MP7,Abyssal Apparition,5,mw,1,5.96,68434,77867,9.434,https://skin.club/en/cases/open/salem,7 days ago,-2.04,-25.5
Salem Case,8.0,P2000,Obsidian,4,fn,0,7.68,85395,91003,5.609,https://skin.club/en/cases/open/salem,7 days ago,-0.3200000000000003,-4.0
Salem Case,8.0,Sawed-Off,The Kraken,6,mw,0,4.13,57083,68433,11.351,https://skin.club/en/cases/open/salem,7 days ago,-3.87,-48.375
Salem Case,8.0,P2000,Imperial Dragon,5,ft,0,3.43,30754,44436,13.683,https://skin.club/en/cases/open/salem,7 days ago,-4.57,-57.125
Salem Case,8.0,MAG-7,Heat,4,fn,0,3.09,16030,30753,14.724,https://skin.club/en/cases/open/salem,7 days ago,-4.91,-61.375
Salem Case,8.0,XM1014,Incinegator,5,ft,0,1.67,1,16029,16.029,https://skin.club/en/cases/open/salem,7 days ago,-6.33,-79.125
Midnight Horror Case,16.0,AK-47,Vulcan,6,fn,0,1123.11,99969,100000,0.032,https://skin.club/en/cases/open/midnight,6 days ago,1107.11,6919.437499999999
Midnight Horror Case,16.0,AWP,Lightning Strike,6,mw,0,670.03,99909,99968,0.06,https://skin.club/en/cases/open/midnight,6 days ago,654.03,4087.6875
Midnight Horror Case,16.0,M4A1-S,Printstream,6,fn,0,572.19,99837,99908,0.072,https://skin.club/en/cases/open/midnight,6 days ago,556.19,3476.1875000000005
Midnight Horror Case,16.0,★ Huntsman Knife,Doppler,7,fn,0,473.85,99749,99836,0.088,https://skin.club/en/cases/open/midnight,6 days ago,457.85,2861.5625
Midnight Horror Case,16.0,★ Specialist Gloves,Fade,7,ft,0,386.2,99639,99748,0.11,https://skin.club/en/cases/open/midnight,6 days ago,370.2,2313.75
Midnight Horror Case,16.0,★ Survival Knife,Blue Steel,7,fn,0,236.82,99454,99638,0.185,https://skin.club/en/cases/open/midnight,6 days ago,220.82,1380.125
Midnight Horror Case,16.0,★ Bowie Knife,Blue Steel,7,ft,0,192.97,99224,99453,0.23,https://skin.club/en/cases/open/midnight,6 days ago,176.97,1106.0625
Midnight Horror Case,16.0,AK-47,Redline,5,mw,0,149.21,98919,99223,0.305,https://skin.club/en/cases/open/midnight,6 days ago,133.21,832.5625
Midnight Horror Case,16.0,AK-47,Point Disarray,5,fn,1,85.31,98352,98918,0.567,https://skin.club/en/cases/open/midnight,6 days ago,69.31,433.1875
Midnight Horror Case,16.0,AK-47,Point Disarray,5,mw,0,15.51,75941,85022,9.082,https://skin.club/en/cases/open/midnight,6 days ago,-0.4900000000000002,-3.0625
Midnight Horror Case,16.0,Glock-18,Gamma Doppler,6,fn,0,67.28,97598,98351,0.754,https://skin.club/en/cases/open/midnight,6 days ago,51.28,320.5
Midnight Horror Case,16.0,M4A1-S,Decimator,5,fn,0,39.93,96145,97597,1.453,https://skin.club/en/cases/open/midnight,6 days ago,23.93,149.5625
Midnight Horror Case,16.0,AWP,Neo-Noir,6,fn,0,31.03,93930,96144,2.215,https://skin.club/en/cases/open/midnight,6 days ago,15.030000000000001,93.9375
Midnight Horror Case,16.0,USP-S,Monster Mashup,5,ft,0,26.7,90640,93929,3.29,https://skin.club/en/cases/open/midnight,6 days ago,10.7,66.875
Midnight Horror Case,16.0,Desert Eagle,Kumicho Dragon,5,mw,0,21.89,85023,90639,5.617,https://skin.club/en/cases/open/midnight,6 days ago,5.890000000000001,36.8125
Midnight Horror Case,16.0,M4A4,Desolate Space,5,mw,0,9.81,64198,75940,11.743,https://skin.club/en/cases/open/midnight,6 days ago,-6.1899999999999995,-38.6875
Midnight Horror Case,16.0,Desert Eagle,Mecha Industries,5,fn,0,8.41,50622,64197,13.576,https://skin.club/en/cases/open/midnight,6 days ago,-7.59,-47.4375
Midnight Horror Case,16.0,MAC-10,Neon Rider,6,mw,0,6.99,35399,50621,15.223,https://skin.club/en/cases/open/midnight,6 days ago,-9.01,-56.3125
Midnight Horror Case,16.0,P250,Cartel,5,mw,0,6.81,18672,35398,16.727,https://skin.club/en/cases/open/midnight,6 days ago,-9.190000000000001,-57.4375
Midnight Horror Case,16.0,Five-SeveN,Hybrid,4,mw,1,4.27,1,18671,18.671,https://skin.club/en/cases/open/midnight,6 days ago,-11.73,-73.3125
Witch Potion Case,30.0,AWP,Medusa,6,mw,0,2892.77,99976,100000,0.025,https://skin.club/en/cases/open/witch-potion,8 days ago,2862.77,9542.566666666668
Witch Potion Case,30.0,★ Hand Wraps,Cobalt Skulls,7,mw,0,867.04,99881,99975,0.095,https://skin.club/en/cases/open/witch-potion,8 days ago,837.04,2790.133333333333
Witch Potion Case,30.0,M4A1-S,Icarus Fell,4,fn,0,657.08,99754,99880,0.127,https://skin.club/en/cases/open/witch-potion,8 days ago,627.08,2090.266666666667
Witch Potion Case,30.0,AWP,Silk Tiger,5,mw,0,270.9,98875,99198,0.324,https://skin.club/en/cases/open/witch-potion,8 days ago,240.89999999999998,802.9999999999999
Witch Potion Case,30.0,AWP,Silk Tiger,5,ft,0,177.07,98359,98874,0.516,https://skin.club/en/cases/open/witch-potion,8 days ago,147.07,490.23333333333335
Witch Potion Case,30.0,★ Bowie Knife,Marble Fade,7,fn,0,352.39,99511,99753,0.243,https://skin.club/en/cases/open/witch-potion,8 days ago,322.39,1074.6333333333332
Witch Potion Case,30.0,★ Shadow Daggers,Fade,7,fn,0,278.95,99199,99510,0.312,https://skin.club/en/cases/open/witch-potion,8 days ago,248.95,829.8333333333334
Witch Potion Case,30.0,M4A4,The Emperor,6,fn,0,128.57,97617,98358,0.742,https://skin.club/en/cases/open/witch-potion,8 days ago,98.57,328.56666666666666
Witch Potion Case,30.0,AK-47,Frontside Misty,5,fn,0,78.45,96311,97616,1.306,https://skin.club/en/cases/open/witch-potion,8 days ago,48.45,161.5
Witch Potion Case,30.0,M4A1-S,Player Two,6,mw,0,64.68,94617,96310,1.694,https://skin.club/en/cases/open/witch-potion,8 days ago,34.68000000000001,115.60000000000002
Witch Potion Case,30.0,FAMAS,Waters of Nephthys,5,mw,0,64.0,92734,94616,1.883,https://skin.club/en/cases/open/witch-potion,8 days ago,34.0,113.33333333333334
Witch Potion Case,30.0,AK-47,Slate,4,fn,1,48.49,89846,92733,2.888,https://skin.club/en/cases/open/witch-potion,8 days ago,18.490000000000002,61.633333333333326
Witch Potion Case,30.0,SSG 08,Blood in the Water,6,mw,0,42.7,85948,89845,3.898,https://skin.club/en/cases/open/witch-potion,8 days ago,12.700000000000003,42.33333333333334
Witch Potion Case,30.0,P250,Undertow,5,mw,0,32.73,80171,85947,5.777,https://skin.club/en/cases/open/witch-potion,8 days ago,2.729999999999997,9.099999999999994
Witch Potion Case,30.0,M4A4,龍王 (Dragon King),5,fn,0,23.8,72094,80170,8.077,https://skin.club/en/cases/open/witch-potion,8 days ago,-6.199999999999999,-20.66666666666667
Witch Potion Case,30.0,AK-47,Nightwish,6,mw,0,21.93,62234,72093,9.86,https://skin.club/en/cases/open/witch-potion,8 days ago,-8.07,-26.900000000000006
Witch Potion Case,30.0,AK-47,Ice Coaled,5,fn,0,19.63,50667,62233,11.567,https://skin.club/en/cases/open/witch-potion,8 days ago,-10.370000000000001,-34.56666666666666
Witch Potion Case,30.0,Glock-18,Water Elemental,5,fn,0,13.43,36294,50666,14.373,https://skin.club/en/cases/open/witch-potion,8 days ago,-16.57,-55.233333333333334
Witch Potion Case,30.0,AK-47,Blue Laminate,4,fn,0,12.75,20265,36293,16.029,https://skin.club/en/cases/open/witch-potion,8 days ago,-17.25,-57.5
Witch Potion Case,30.0,USP-S,Blueprint,3,mw,0,7.76,1,20264,20.264,https://skin.club/en/cases/open/witch-potion,8 days ago,-22.240000000000002,-74.13333333333333
Silent Camp Case,0.4,AK-47,Nightwish,6,mw,0,21.91,99958,100000,0.043,https://skin.club/en/cases/open/silent-camp,8 days ago,21.51,5377.5
Silent Camp Case,0.4,MAC-10,Curse,4,fn,0,11.51,99873,99957,0.085,https://skin.club/en/cases/open/silent-camp,8 days ago,11.11,2777.5
Silent Camp Case,0.4,Nova,Rising Skull,4,fn,0,6.74,99724,99872,0.149,https://skin.club/en/cases/open/silent-camp,8 days ago,6.34,1584.9999999999998
Silent Camp Case,0.4,P90,Chopper,4,fn,1,5.24,99529,99723,0.195,https://skin.club/en/cases/open/silent-camp,8 days ago,4.84,1210.0
Silent Camp Case,0.4,P2000,Handgun,4,fn,0,4.22,99283,99528,0.246,https://skin.club/en/cases/open/silent-camp,8 days ago,3.82,955.0
Silent Camp Case,0.4,AWP,Mortis,5,mw,0,3.06,98933,99282,0.35,https://skin.club/en/cases/open/silent-camp,8 days ago,2.66,665.0
Silent Camp Case,0.4,M4A1-S,Night Terror,4,fn,0,2.01,98371,98932,0.562,https://skin.club/en/cases/open/silent-camp,8 days ago,1.6099999999999999,402.49999999999994
Silent Camp Case,0.4,MAG-7,Monster Call,4,mw,1,1.6,97629,98370,0.742,https://skin.club/en/cases/open/silent-camp,8 days ago,1.2000000000000002,300.0
Silent Camp Case,0.4,Glock-18,Sacrifice,3,mw,1,1.23,96572,97628,1.057,https://skin.club/en/cases/open/silent-camp,8 days ago,0.83,207.5
Silent Camp Case,0.4,Sawed-Off,Apocalypto,4,mw,0,0.9,94851,96571,1.721,https://skin.club/en/cases/open/silent-camp,8 days ago,0.5,125.0
Silent Camp Case,0.4,R8 Revolver,Amber Fade,5,fn,0,0.79,92424,94850,2.427,https://skin.club/en/cases/open/silent-camp,8 days ago,0.39,97.5
Silent Camp Case,0.4,FAMAS,Survivor Z,3,fn,0,0.6,87642,92423,4.782,https://skin.club/en/cases/open/silent-camp,8 days ago,0.19999999999999996,49.99999999999997
Silent Camp Case,0.4,UMP-45,Moonrise,4,ft,0,0.4,78716,87641,8.926,https://skin.club/en/cases/open/silent-camp,8 days ago,0.0,0.0
Silent Camp Case,0.4,P2000,Oceanic,3,fn,0,0.35,67290,78715,11.426,https://skin.club/en/cases/open/silent-camp,8 days ago,-0.050000000000000044,-12.500000000000014
Silent Camp Case,0.4,Five-SeveN,Scrawl,3,fn,0,0.27,53597,67289,13.693,https://skin.club/en/cases/open/silent-camp,8 days ago,-0.13,-32.5
Silent Camp Case,0.4,Dual Berettas,Cobalt Quartz,4,fn,0,0.21,37850,53596,15.747,https://skin.club/en/cases/open/silent-camp,8 days ago,-0.19000000000000003,-47.50000000000001
Silent Camp Case,0.4,Tec-9,Flash Out,3,ft,0,0.16,19963,37849,17.887,https://skin.club/en/cases/open/silent-camp,8 days ago,-0.24000000000000002,-60.0
Silent Camp Case,0.4,MP5-SD,Liquidation,3,mw,0,0.13,1,19962,19.962,https://skin.club/en/cases/open/silent-camp,8 days ago,-0.27,-67.5
Shadow Whisper Case,4.0,★ Bowie Knife,Lore,7,mw,0,297.88,99970,100000,0.031,https://skin.club/en/cases/open/shadow-whisper,8 days ago,293.88,7347.0
Shadow Whisper Case,4.0,★ Bowie Knife,Damascus Steel,7,fn,0,183.84,99913,99969,0.057,https://skin.club/en/cases/open/shadow-whisper,8 days ago,179.84,4496.0
Shadow Whisper Case,4.0,★ Bowie Knife,Stained,7,ft,0,136.0,99834,99912,0.079,https://skin.club/en/cases/open/shadow-whisper,8 days ago,132.0,3300.0
Shadow Whisper Case,4.0,M4A1-S,Black Lotus,5,fn,1,82.72,99700,99833,0.134,https://skin.club/en/cases/open/shadow-whisper,8 days ago,78.72,1968.0
Shadow Whisper Case,4.0,USP-S,Kill Confirmed,6,mw,0,72.25,99545,99699,0.155,https://skin.club/en/cases/open/shadow-whisper,8 days ago,68.25,1706.25
Shadow Whisper Case,4.0,USP-S,Whiteout,5,mw,0,60.61,99358,99544,0.187,https://skin.club/en/cases/open/shadow-whisper,8 days ago,56.61,1415.25
Shadow Whisper Case,4.0,M4A1-S,Control Panel,5,fn,0,43.89,99093,99357,0.265,https://skin.club/en/cases/open/shadow-whisper,8 days ago,39.89,997.25
Shadow Whisper Case,4.0,AWP,Elite Build,5,fn,0,32.12,98719,99092,0.374,https://skin.club/en/cases/open/shadow-whisper,8 days ago,28.119999999999997,702.9999999999999
Shadow Whisper Case,4.0,G3SG1,Flux,5,fn,0,19.97,98082,98718,0.637,https://skin.club/en/cases/open/shadow-whisper,8 days ago,15.969999999999999,399.25
Shadow Whisper Case,4.0,AK-47,Slate,4,fn,0,13.23,97038,98081,1.044,https://skin.club/en/cases/open/shadow-whisper,8 days ago,9.23,230.75
Shadow Whisper Case,4.0,MP5-SD,Autumn Twilly,4,fn,0,9.13,95334,97037,1.704,https://skin.club/en/cases/open/shadow-whisper,8 days ago,5.130000000000001,128.25000000000003
Shadow Whisper Case,4.0,SSG 08,Death's Head,4,mw,0,8.06,93089,95333,2.245,https://skin.club/en/cases/open/shadow-whisper,8 days ago,4.0600000000000005,101.5
Shadow Whisper Case,4.0,Desert Eagle,Conspiracy,5,mw,0,6.44,89581,93088,3.508,https://skin.club/en/cases/open/shadow-whisper,8 days ago,2.4400000000000004,61.0
Shadow Whisper Case,4.0,AK-47,Phantom Disruptor,5,ft,0,4.71,83814,89580,5.767,https://skin.club/en/cases/open/shadow-whisper,8 days ago,0.71,17.75
Shadow Whisper Case,4.0,AWP,Phobos,4,ft,1,3.65,75776,83813,8.038,https://skin.club/en/cases/open/shadow-whisper,8 days ago,-0.3500000000000001,-8.75
Shadow Whisper Case,4.0,MAG-7,Justice,5,ft,0,2.75,65229,75775,10.547,https://skin.club/en/cases/open/shadow-whisper,8 days ago,-1.25,-31.25
Shadow Whisper Case,4.0,SG 553,Darkwing,4,fn,0,2.34,52624,65228,12.605,https://skin.club/en/cases/open/shadow-whisper,8 days ago,-1.6600000000000001,-41.5
Shadow Whisper Case,4.0,Galil AR,Signal,4,fn,0,1.52,37050,52623,15.574,https://skin.club/en/cases/open/shadow-whisper,8 days ago,-2.48,-62.0
Shadow Whisper Case,4.0,USP-S,Ticket to Hell,4,ft,1,1.43,19594,37049,17.456,https://skin.club/en/cases/open/shadow-whisper,8 days ago,-2.5700000000000003,-64.25
Shadow Whisper Case,4.0,SSG 08,Ghost Crusader,4,mw,0,1.33,1,19593,19.593,https://skin.club/en/cases/open/shadow-whisper,8 days ago,-2.67,-66.75
The Marionette Case,35.0,AK-47,Gold Arabesque,6,fn,0,3273.33,99976,100000,0.025,https://skin.club/en/cases/open/marionette-case,7 days ago,3238.33,9252.371428571427
The Marionette Case,35.0,AK-47,X-Ray,6,mw,0,1190.31,99899,99975,0.077,https://skin.club/en/cases/open/marionette-case,7 days ago,1155.31,3300.8857142857137
The Marionette Case,35.0,★ Flip Knife,Fade,7,fn,0,739.42,99771,99898,0.128,https://skin.club/en/cases/open/marionette-case,7 days ago,704.42,2012.6285714285714
The Marionette Case,35.0,★ Hand Wraps,Slaughter,7,mw,0,631.72,99620,99770,0.151,https://skin.club/en/cases/open/marionette-case,7 days ago,596.72,1704.9142857142858
The Marionette Case,35.0,AWP,Oni Taiji,6,fn,0,505.12,99430,99619,0.19,https://skin.club/en/cases/open/marionette-case,7 days ago,470.12,1343.2
The Marionette Case,35.0,AK-47,Fuel Injector,6,fn,0,476.31,99227,99429,0.203,https://skin.club/en/cases/open/marionette-case,7 days ago,441.31,1260.8857142857144
The Marionette Case,35.0,SSG 08,Death Strike,5,fn,0,433.25,99003,99226,0.224,https://skin.club/en/cases/open/marionette-case,7 days ago,398.25,1137.857142857143
The Marionette Case,35.0,AWP,BOOM,5,fn,0,375.57,98742,99002,0.261,https://skin.club/en/cases/open/marionette-case,7 days ago,340.57,973.0571428571429
The Marionette Case,35.0,★ Huntsman Knife,Tiger Tooth,7,mw,0,318.35,98430,98741,0.312,https://skin.club/en/cases/open/marionette-case,7 days ago,283.35,809.5714285714287
The Marionette Case,35.0,AK-47,Panthera onca,5,ft,0,222.71,97972,98429,0.458,https://skin.club/en/cases/open/marionette-case,7 days ago,187.71,536.3142857142857
The Marionette Case,35.0,★ Shadow Daggers,Lore,7,mw,0,175.34,97374,97971,0.598,https://skin.club/en/cases/open/marionette-case,7 days ago,140.34,400.9714285714286
The Marionette Case,35.0,★ Moto Gloves,Transport,7,mw,0,124.11,96488,97373,0.886,https://skin.club/en/cases/open/marionette-case,7 days ago,89.11,254.59999999999997
The Marionette Case,35.0,Desert Eagle,Printstream,6,fn,0,117.9,95518,96487,0.97,https://skin.club/en/cases/open/marionette-case,7 days ago,82.9,236.8571428571429
The Marionette Case,35.0,AK-47,Red Laminate,5,mw,0,89.49,94102,95517,1.416,https://skin.club/en/cases/open/marionette-case,7 days ago,54.489999999999995,155.68571428571425
The Marionette Case,35.0,USP-S,Orion,5,fn,0,59.54,91564,94101,2.538,https://skin.club/en/cases/open/marionette-case,7 days ago,24.54,70.1142857142857
The Marionette Case,35.0,AWP,Wildfire,6,ft,0,55.96,88236,91563,3.328,https://skin.club/en/cases/open/marionette-case,7 days ago,20.96,59.8857142857143
The Marionette Case,35.0,M4A4,Cyber Security,5,mw,0,35.95,82137,88235,6.099,https://skin.club/en/cases/open/marionette-case,7 days ago,0.9500000000000028,2.714285714285708
The Marionette Case,35.0,M4A1-S,Chantico's Fire,6,ft,0,25.43,73577,82136,8.56,https://skin.club/en/cases/open/marionette-case,7 days ago,-9.57,-27.34285714285714
The Marionette Case,35.0,Desert Eagle,Ocean Drive,6,ft,0,21.06,62876,73576,10.701,https://skin.club/en/cases/open/marionette-case,7 days ago,-13.940000000000001,-39.828571428571436
The Marionette Case,35.0,P90,Asiimov,6,mw,0,13.77,49685,62875,13.191,https://skin.club/en/cases/open/marionette-case,7 days ago,-21.23,-60.65714285714286
The Marionette Case,35.0,AK-47,Phantom Disruptor,5,fn,0,12.5,34838,49684,14.847,https://skin.club/en/cases/open/marionette-case,7 days ago,-22.5,-64.28571428571428
The Marionette Case,35.0,M4A4,Buzz Kill,6,mw,0,11.27,18289,34837,16.549,https://skin.club/en/cases/open/marionette-case,7 days ago,-23.73,-67.8
